sale_id,player,year,card_name,sport,grade,rarity,autograph,rookie_card,condition,sale_price,site,sale_date,baseline_psa9_value,value_note
RT-008402,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,185.4,Card Ladder,2026-02-11,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008387,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,189.88,Marketplace,2026-02-12,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008408,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,172.6,eBay Sold,2026-02-12,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008397,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,199.12,Card Ladder,2026-02-19,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008409,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,171.18,Marketplace,2026-02-19,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008407,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,185.27,130point,2026-02-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008388,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,175.25,eBay Sold,2026-02-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008389,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,167.56,eBay Sold,2026-02-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008419,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,201.12,Card Ladder,2026-02-28,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008376,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,195.06,130point,2026-03-02,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008368,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,171.03,eBay Sold,2026-03-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008383,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,157.9,eBay Sold,2026-03-05,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008392,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,164.69,Marketplace,2026-03-12,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008381,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,183.72,Marketplace,2026-03-18,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008393,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,212.45,eBay Sold,2026-03-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008367,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,182.7,130point,2026-03-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008399,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,194.74,130point,2026-03-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008380,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,202.0,eBay Sold,2026-03-27,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008423,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,217.87,130point,2026-04-02,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008403,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,166.08,PWCC,2026-04-08,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008418,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,180.61,eBay Sold,2026-04-15,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008366,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,161.2,Card Show,2026-04-22,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008385,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,178.28,130point,2026-04-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008415,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,165.08,eBay Sold,2026-04-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008395,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,187.08,eBay Sold,2026-04-27,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008372,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,182.91,130point,2026-04-29,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008365,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,171.81,Marketplace,2026-04-30,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008359,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,221.17,130point,2026-05-01,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008382,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,188.85,130point,2026-05-02,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008386,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,173.72,Marketplace,2026-05-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008358,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,172.44,Marketplace,2026-05-09,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008413,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,174.74,130point,2026-05-12,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008394,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,185.8,eBay Sold,2026-05-13,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008422,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,162.05,Marketplace,2026-05-16,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008373,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,187.08,eBay Sold,2026-05-18,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008360,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,188.13,Marketplace,2026-05-19,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008361,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,188.43,eBay Sold,2026-05-21,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008390,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,171.55,Marketplace,2026-05-23,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008398,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,187.61,130point,2026-05-23,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008371,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,185.76,Card Ladder,2026-05-24,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008401,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,176.85,130point,2026-05-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008424,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,195.02,130point,2026-05-26,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008396,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,190.76,eBay Sold,2026-05-27,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008400,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,182.41,PWCC,2026-05-30,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008354,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,190.54,eBay Sold,2026-06-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008357,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,196.69,eBay Sold,2026-06-04,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008370,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,184.49,eBay Sold,2026-06-06,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008384,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,172.59,eBay Sold,2026-06-06,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008378,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,186.54,Card Ladder,2026-06-07,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008379,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,185.42,Card Show,2026-06-13,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008416,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,175.77,Marketplace,2026-06-15,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008374,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,175.49,eBay Sold,2026-06-16,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008369,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,155.09,130point,2026-06-17,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008363,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,195.08,Marketplace,2026-06-20,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008377,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,213.79,130point,2026-06-25,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008362,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,179.14,eBay Sold,2026-06-26,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008364,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,195.49,Goldin,2026-06-27,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
RT-008406,Patrick Mahomes,2017,Donruss Rated Rookie,Football,7,Uncommon,No,Yes,Graded 7,203.07,eBay Sold,2026-06-28,430,Real card identity; approximate price-guide-style baseline with generated comparable-sales variation for prototype testing
